시군구,행정구역,story
송파구,마천1동,"송파구 마천1동은 상대적으로 소규모 도시형 지역으로 유동인구 규모는 중형에서 소형으로 판단된다. 유동인구의 주 연령대는 30대에서 40대 사이이며, 주로 생활서비스형 성향이 높은 지역으로 판단된다. 해당 지역의 소득 수준은 중하위권으로, 인근에 마트나 편의점 등 물가저렴한 매장들이 입점하고 있다. 교통시설은 주변 지하철역과 버스정류장이 있으나 교통소외지역으로 불편한 점이 있다. 배후시설은 대체적으로 주택가가 위치하며, 근처 공원이나 강변을 활용하는 유람객들이 많이 방문하는 경관지 등의 매장들이 있다. 경쟁환경은 상대적으로 비경쟁적이지만 최근 들어 주변 동네에서 새로운 매장들이 오픈하면서 경쟁층이 생긴 것으로 보아 경쟁도 조금씩 증가하고 있다는 관측이 있으며, 비교적 안정된 지역으로 볼 수 있다."
송파구,마천2동,"송파구 마천2동은 주로 주거 지역으로서, 유동인구는 대체로 주민들과 찾아오는 인원이 주를 이루고 있다. 연령대는 주로 30대부터 60대까지 넓게 분포되어 있으며, 주변 배후 시설은 대면적으로 주택가가 이루어져 있으나, 근처에는 마트, 편의점, 약국 등의 생활 서비스 업체들과 주민 목욕탕 등의 공공시설이 위치해있다. 따라서 중소소득층이 주를 이루며, 생활 서비스형 성향이 높은 지역이다.

교통 시설의 경우는 지하철 5호선 마천역과 매우 가까워, 대중교통 이용이 용이하지만 자동차 이용시 도로혼잡이 종종 발생하는 특징이 있다. 경쟁 환경에 대해서는, 근처에 대형 마트와 편의점 등 대규모 유통업체가 입점되어 있어, 경쟁과열 상권으로 볼 수 있다. 따라서 가격경쟁이 매우 빈번하게 발생하며, 비교적 경제적으로 쇼핑할 수 있는 상권으로 파악된다."
송파구,방이1동,"송파구 방이1동은 상업시설과 주거지역이 어우러져 있는 지역으로, 유동인구는 중형에서 대형까지 다양한 규모의 인구가 존재한다. 연령대별로는 30대와 40대가 비중이 높으며, 외식형과 생활서비스형 소비성향이 높은 편이다. 해당 지역은 중소상공인 밀집한 지역으로 소득 수준은 중~중상위권 정도이다. 배후 시설은 대연령 층을 상대로 한 음식점, 카페, 술집 등이 밀집해 있으며, 주변에는 대형마트나 전문병원 등 다양한 시설이 위치하고 있다. 교통 시설은 지하철 8호선과 5호선이 지나가며, 버스와도 잘 연결되어 있어 교통이 편리하다. 또한, 경쟁 환경은 대체로 비경쟁적이며, 주변 지역에서도 새로 운영하는 매장이 있어 새로운 문화가 출현하여 변화가 있을 수 있다."
송파구,방이2동,"송파구 방이2동은 주거지역과 상업지역이 혼재된 지역으로, 유동인구는 중형 크기에 해당하며, 20대에서 50대까지의 연령대가 비교적 고르게 분포하고 있습니다. 소비 특성은 생활서비스형과 유통형이 큰 비중을 차지합니다. 지역 내 소득 수준은 중간 정도이며, 번화가에서 약간 떨어진 위치에 있어 주변 배후 시설은 상대적으로 미약합니다. 지하철과 버스가 혼재한 교통 환경은 대체로 편리한 편입니다. 

경쟁 환경은 업종별로 다르며, 음식점 업종의 경우 경쟁이 그리 치열하지 않은 반면, 미용실이나 의료 업종 같은 경우 경쟁이 치열한 편입니다. 특히, 지역 내 병원 및 의료 시설이 많은 편이어서 의료 업종 입점시 경쟁을 유발할 수 있습니다. 

종합적으로 볼 때, 송파구 방이2동은 일상적인 상업지역에서 주거를 조금 더함으로써 주변에 소비할 수 있는 공간을 찾아야 하는 유동인구, 그리고 일상적인 생활 서비스에 대한 수요가 많은 지역으로 생각됩니다. 이러한 특성을 고려하여 지역 내 업종을 결정할 필요가 있으며, 경쟁에서 뒤처지지 않도록 차별화된 매장 운영 및 마케팅 전략을 세워야 합니다."
송파구,오륜동,"송파구 오륜동은 주로 주거 지역으로 구성되어 있으며, 교통 시설은 지하철역과 버스정류장이 있어서 접근성이 좋은 편이다. 주변 상권은 대부분 주택가와 아파트 단지로 구성되어 있으며, 주민들의 소비성향은 생활서비스형과 유통형이 두드러진 특징이 있다. 소비 특성은 주부와 가사노동자들의 비중이 높아서 생활서비스와 유통업체들이 잘 발달하고 있으며, 미용실, 목욕탕, 마트, 편의점 등 일상적인 필요 상품과 서비스를 제공하는 업체들이 많이 분포하고 있다. 소득 수준은 중간 정도로, 저소득층이 많이 살고 있는 것은 아니지만, 고소득층보다는 중산층의 비율이 높아서 가격 대비 혜택을 중시하는 성향이 있다. 배후 시설은 별다른 업종이 없는 주택가지만, 분당서울대학교 병원과 군자교통사업본부 등 대규모 시설물이 인근에 있어서 의료서비스와 교통서비스를 활용할 수 있어 편리한 면이 있다. 경쟁 환경은 비교적 비경쟁적이지만, 주변 역세권으로 이동하면 다양한 상권과 시설들을 이용할 수 있어 매력적인 지역이라 할 수 있다."
송파구,오금동,"송파구 오금동은 주로 주거지역으로, 주변에 대규모 아파트 단지 및 다양한 상업시설이 위치해 있는 것이 특징이다. 유동인구 규모는 중형에서 소형에 해당하며, 30대와 40대의 비중이 높으며, 주로 의료형이나 생활서비스형 소비성향이 대부분을 차지한다. 또한, 소득 수준은 중간에서 중상위권으로 추정된다. 주변은 대부분 주택가이며, 생활 편의 시설과 유흥시설은 비교적 부족한 편이다. 이에 반해 교통 시설은 지하철 3호선과 5호선이 교차하며, 버스 노선이 잘 마련된 지역으로 교통 상권이 유리한 편이다. 또한, 경쟁 환경은 비경쟁이나, 주변에는 여러 가지 유흥시설과 카페 등 다양한 업종의 상가들이 있어 경쟁과도 유의미한 존재감을 보여주고 있다. 이러한 특징들을 종합적으로 고려하면, 송파구 오금동은 주거 위주의 중형 상권이며, 교통 선점을 통한 발전 가능성이 매우 높다는 것을 알 수 있다."
송파구,송파1동,"송파구 송파1동은 대체로 주택가와 아파트단지가 밀집한 지역으로 유동인구는 주로 40대 이상의 가족단위가 많은 편이다. 소비 특성은 생활서비스형, 교육형, 유통형 업체들이 많아 일상적인 구매나 서비스 이용에 적합한 환경이다. 해당 지역의 소득 수준은 중하위권인데, 주변 지역에서 일하러 오는 근로인구가 많아 고소득층과 저소득층이 공존하는 형태이다. 배후 시설은 대체로 주거형태 위주이며, 교통 시설은 지하철 8호선을 비롯한 버스와 택시 등 다양한 교통수단이 운행되어 있다. 경쟁 환경은 일반적으로 비교적 다양한 업종이 존재하지만, 각 업체들의 경쟁력은 그리 높지 않은 경쟁 중심지이다. 총괄적으로 생활 편의성은 높은 편이나, 상업적인 면에서는 다소 한계가 있는 것으로 평가된다."
송파구,송파2동,"송파구 송파2동은 주거 밀집 지역으로 주로 중소 가구들이 살고 있으며, 유동인구는 특별히 밀집되어 있지 않은 편이다. 그러나 상권 변화가 심한 지역 중 하나로 최근에는 대형 할인마트나 대형 백화점과 같은 대규모 유통시설이 입점하여 유동인구가 증가하였으며, 점차적으로 번화화되고 있다. 주요 소비 특성은 생활서비스형과 교육형이며, 저소득층과 중위층이 중심적으로 생활하는 지역이다. 배후 시설은 전통적으로 주거지이지만 최근에는 새로운 상업 시설이 많이 생기는 추세이다. 대표적으로는 몽촌토성 주변에 형성된 공원, 문화 장소, 박물관 등이 있으며, 이 지역의 교통 시설은 지하철 5호선과 8호선, 노선버스 등의 대중교통이 발달하였다. 따라서 편리한 교통환경을 가진 지역으로 분류된다.  경쟁 환경은 점차적으로 경쟁이 심화되고 있지만, 아직은 비교적 안정된 상태이며, 그 외 다른 상권에 비해 경쟁과열이 낮은 편이다."
송파구,석촌동,"송파구 석촌동은 주택가 위주의 지역으로 유동인구는 대체로 가족단위의 중·고 연령층이 압도적으로 많다. 해당 지역의 유동인구 특성을 고려하면 생활서비스형 성향이 강하다고 볼 수 있다. 안전하고 조용한 이 지역에서는 저소득층과 중소득층이 많이 살고 있으며, 소비성향 또한 생활 필수품 위주로 구성된다. 지하철 2호선과 8호선이 연결돼 있어 교통량은 매우 많은 편이다. 그러나 대중교통 이용이 주를 이루고 있기 때문에, 광역교통상권보다는 교통 소외지상권에 가까운 성격을 띠고 있다. 또한, 해당 지역은 대체로 주택가 위주의 지역이기 때문에 배후 시설은 소규모 마트, 약국 등 생활편의 시설과 공원 등 자연환경이 주로 위치하고 있다. 경쟁 환경은 대체로 비경쟁적인 편인데, 이는 지역 내 유일한 대형마트인 신세계백화점과 해당 지역의 상권 특성과 맞물려 있는 것으로 생각된다."
송파구,삼전동,"송파구 삼전동은 주거지역과 상업지역이 공존하는 지역으로, 유동인구는 대체로 가족단위 30~50대가 많고, 일부 지역에서는 대학생 및 20~30대 청년들도 많이 방문한다. 소비성향은 대체로 생활서비스형과 외식형이 두드러지며, 저소득층과 중산층이 많이 거주하고 있어 소득 수준은 중하위권에 해당한다. 주변에는 교육시설이 많아 교육형 상권으로 분류할 수 있으며, 교통 시설은 지하철 9호선과 3호선, 강동대로를 중심으로 대중교통 이용이 용이하다. 그러나, 주변에 병원이 없어 의료서비스형 상권으로는 분류하기 어렵다. 대체로 번화가와 주거지역이 섞인 지역으로 경쟁 환경은 비교적 느슨하지만, 중소규모의 상업시설이 입점하기에 적합한 곳으로 분석된다."
송파구,가락본동,"송파구 가락본동은 주로 주거지역으로 성격이 강하며, 주변에는 대형 아파트 단지 및 고층 건물들이 많이 분포해 있어 대체로 중소가구들이 많이 거주하고 있는 지역이다. 유동인구는 주로 가족 단위로 이루어져 있으며, 30대와 40대가 많은 편으로 중소소비와 생활서비스 등에 소비성향이 집중되어 있다. 해당 지역의 소득 수준은 중간 정도 수준으로 유지되고 있으며, 오피스나 대규모 상업시설과 같은 배후 시설은 상대적으로 부족한 편이다. 그러나, 가까운 지하철역과 버스정류장 등 교통시설은 잘 마련되어 있어, 자차보다는 대중교통을 이용하고자 하는 유저들이 많이 분포하고 있다. 교통 시설과 배후 시설의 상대적인 부족함이나 인프라의 한계와 함께 경쟁 환경도 그리 치열하지 않아 경쟁과열은 덜하다고 판단된다. 또한, 주거지역이기 때문에 깨끗하고 조용한 이미지를 가지고 있으며, 조용한 환경에서 살기를 원하는 가족들에게 적합하다고 판단된다."
송파구,가락1동,"송파구 가락1동은 주거지역과 상업지역, 공장지역으로 이루어져 있으며, 유동인구는 중형으로 분류할 수 있다. 주 연령대는 30대에서 50대가 대부분이며, 소비 특성은 생활서비스 형과 유통형이 두드러지는 특징을 가지고 있다. 소득수준은 중간 정도로 판단할 수 있으며, 배후 시설은 대부분 주택가와 상가로 이루어져 있다. 교통 시설은 지하철 3,8호선과 버스노선이 다양하게 운행되어 있어 접근성이 좋은 편이다. 또한, 근처에는 공항철도와 경부고속도로 인접해 있어 교통 환경도 좋은 편이다. 경쟁 환경은 경쟁도중 정도로 생각할 수 있으나, 공장지역 내에서의 경쟁은 높은 수준으로 구분할 수 있다. 이 지역은 주거지역이 주를 이루며, 상업지역은 비교적 작은 스케일로 위치해 있으므로 멀리 나가지 않아도 필요한 서비스를 만족시킬 수 있는 장점이 있다."
